4:19:00,100,100,100,100,100,100,100
4:20:00,100,100,100,100,100,100,100
4:21:00,100,100,100,100,100,100,100
4:22:00,100,100,100,100,100,100,86
4:23:00,99,99,99,100,100,99,94
4:24:00,100,100,100,100,100,100,100
4:25:00,100,100,100,100,100,100,100
4:26:00,100,100,100,100,100,100,100
4:27:00,100,100,100,100,100,100,100
4:28:00,99,99,99,100,100,99,99
4:29:00,100,100,100,100,100,100,100
4:30:00,100,100,100,100,100,100,100
4:31:00,100,100,100,100,100,100,100
4:32:00,100,100,100,100,100,100,100
4:33:00,99,99,99,100,100,99,99
4:34:00,100,100,100,100,100,100,100
4:35:00,100,100,100,100,100,100,100
4:36:00,100,100,100,100,100,100,100
4:37:00,100,100,100,100,100,100,100
4:38:00,99,99,99,100,100,99,99
4:39:00,99,99,99,99,99,100,99
4:40:00,100,100,100,100,100,100,100
4:41:00,100,100,100,100,100,100,100
4:42:00,100,100,100,100,100,100,100
4:43:00,99,99,99,100,100,99,99
4:44:00,100,100,100,100,100,100,100
4:45:00,100,100,100,100,100,100,100
4:46:00,100,100,100,100,100,100,100
4:47:00,100,100,100,100,100,100,100
4:48:00,99,99,99,100,100,99,99
4:49:00,100,100,100,100,100,100,100
4:50:00,100,100,100,100,100,100,100
4:51:00,100,100,100,100,100,100,100
4:52:00,100,100,100,100,100,100,100
4:53:00,99,99,99,100,100,99,99
4:54:00,100,100,100,100,100,100,100
4:55:00,100,100,100,100,100,100,100
4:56:00,100,100,100,100,100,100,100
4:57:00,100,100,100,100,100,100,100
4:58:00,99,99,99,100,100,99,99
4:59:00,100,100,100,100,100,100,100
5:00:00,100,100,100,100,100,100,100
5:01:00,100,100,100,100,100,100,100
5:02:00,100,100,100,100,100,100,100
5:03:00,99,99,99,100,100,99,99
5:04:00,100,100,100,100,100,100,100
5:05:00,100,100,100,100,100,100,100
5:06:00,100,100,100,100,100,100,100
5:07:00,100,100,100,100,100,100,100
5:08:00,99,99,99,100,100,99,99
5:09:00,100,100,100,100,100,100,100
5:10:00,100,100,100,100,100,100,100
5:11:00,100,100,100,100,100,100,100
5:12:00,100,100,100,100,100,100,100
5:13:00,100,99,99,100,100,99,99
5:14:00,100,100,100,100,100,100,100
5:15:00,100,100,100,100,100,100,100
5:16:00,100,100,100,100,100,100,100
5:17:00,100,100,100,100,100,100,100
5:18:00,99,99,99,100,100,99,99
5:19:00,100,100,100,100,100,100,100
5:20:00,100,100,100,100,100,100,100
5:21:00,100,100,100,100,100,100,100
5:22:00,100,100,100,100,100,100,100
5:23:00,99,99,99,100,100,99,99
5:24:00,100,100,100,100,100,100,100
5:25:00,100,100,100,100,100,100,100
5:26:00,100,100,100,100,100,100,100
5:27:00,100,100,100,100,100,100,100
5:28:00,99,99,99,100,100,99,99
5:29:00,100,100,100,100,100,100,100
5:30:00,100,100,100,100,100,100,100
5:31:00,100,100,100,100,100,100,100
5:32:00,100,100,100,100,100,100,100
5:33:00,99,99,99,100,100,99,99
5:34:00,100,100,100,100,100,100,100
5:35:00,100,100,100,100,100,100,100
5:36:00,100,100,100,100,100,100,100
5:37:00,100,100,100,100,100,100,100
5:38:00,99,99,99,100,100,99,99
5:39:00,99,99,99,99,99,100,99
5:40:00,100,100,100,100,100,100,100
5:41:00,100,100,100,100,100,100,100
5:42:00,100,100,100,100,100,100,100
5:43:00,99,99,99,100,100,99,99
5:44:00,100,100,100,100,100,100,100
5:45:00,100,100,100,100,100,100,100
5:46:00,100,100,100,100,100,100,100
5:47:00,100,100,100,100,100,100,100
5:48:00,99,99,99,100,100,99,99
5:49:00,100,100,100,100,100,100,100
5:50:00,100,100,100,100,100,100,100
5:51:00,100,100,100,100,100,100,100
5:52:00,100,100,100,100,100,100,100
5:53:00,99,99,99,100,100,99,99
5:54:00,100,100,100,100,100,100,100
5:55:00,100,100,100,100,100,100,100
5:56:00,100,100,100,100,100,100,100
5:57:00,100,100,100,100,100,100,100
5:58:00,99,99,99,100,100,99,99
5:59:00,100,100,100,100,100,100,100
6:00:00,100,100,100,100,100,100,100
6:01:00,100,100,100,100,100,100,100
6:02:00,100,100,100,100,100,100,100
6:03:00,99,99,99,100,100,99,99
6:04:00,100,100,100,100,100,100,100
6:05:00,100,100,100,100,100,100,100
6:06:00,100,100,100,100,100,100,100
6:07:00,100,100,100,100,100,100,100
6:08:00,99,99,99,100,100,99,99
6:09:00,100,100,100,100,100,100,100
6:10:00,100,100,100,100,100,100,100
6:11:00,100,100,100,100,100,100,100
6:12:00,100,100,100,100,100,100,100
6:13:00,99,99,99,100,100,99,99
6:14:00,100,100,100,100,100,100,100
6:15:00,100,100,100,100,100,100,100
6:16:00,100,100,100,100,100,100,100
6:17:00,100,100,100,100,100,100,100
6:18:00,99,99,99,100,100,99,99
6:19:00,100,100,100,100,100,100,100
6:20:00,100,100,100,100,100,100,100
6:21:00,100,100,100,100,100,100,100
6:22:00,100,100,100,100,100,100,100
6:23:00,99,99,99,100,100,99,99
6:24:00,100,100,100,100,100,100,100
6:25:00,100,100,100,100,100,100,100
6:26:00,100,100,100,100,100,100,100
6:27:00,100,100,100,100,100,100,100
6:28:00,99,99,99,100,100,99,99
6:29:00,100,100,100,100,100,100,100
6:30:00,100,100,100,100,100,100,100
6:31:00,100,100,100,100,100,100,100
6:32:00,100,100,100,100,100,100,100
6:33:00,99,99,99,100,100,99,99
6:34:00,100,100,100,100,100,100,100
6:35:00,100,100,100,100,100,100,100
6:36:00,100,100,100,100,100,100,100
6:37:00,100,100,100,100,100,100,100
6:38:00,99,99,99,100,100,99,99
6:39:00,99,99,99,99,99,99,99
6:40:00,100,100,100,100,100,100,100
6:41:00,100,100,100,100,100,100,100
6:42:00,100,100,100,100,100,100,100
6:43:00,99,99,99,100,100,99,99
6:44:00,100,100,100,100,100,100,100
6:45:00,100,100,100,100,100,100,100
6:46:00,100,100,100,100,100,100,100
6:47:00,100,100,100,100,100,100,100
6:48:00,99,99,99,100,100,99,99
6:49:00,100,100,100,100,100,100,100
6:50:00,100,100,100,100,100,100,100
6:51:00,100,100,100,100,100,100,100
6:52:00,100,100,100,100,100,100,100
6:53:00,99,99,99,100,100,99,99
6:54:00,100,100,100,100,100,100,100
6:55:00,100,100,100,100,100,100,100
6:56:00,100,100,100,100,100,100,100
6:57:00,100,100,100,100,100,100,100
6:58:00,99,99,99,100,100,99,99
6:59:00,100,100,100,100,100,100,100
7:00:00,100,100,100,100,100,100,100
7:01:00,100,100,100,100,100,100,100
7:02:00,100,100,100,100,100,100,100
7:03:00,99,99,99,100,100,99,99
7:04:00,100,100,100,100,100,100,100
7:05:00,100,100,100,100,100,100,100
7:06:00,100,100,100,100,100,100,100
7:07:00,100,100,100,100,100,100,100
7:08:00,99,99,99,100,100,99,99
7:09:00,100,100,100,100,100,100,100
7:10:00,100,100,100,100,100,100,100
7:11:00,100,100,100,100,100,100,100
7:12:00,100,100,100,100,100,100,100
7:13:00,99,99,99,100,100,99,99
7:14:00,100,100,100,100,100,100,100
7:15:00,100,100,100,100,100,100,100
7:16:00,100,100,100,100,100,100,100
7:17:00,100,100,100,100,100,100,100
7:18:00,99,99,99,100,100,99,99
7:19:00,100,100,100,100,100,100,100
7:20:00,100,100,100,100,100,100,100
7:21:00,100,100,100,100,100,100,100
7:22:00,100,100,100,100,100,100,100
7:23:00,99,99,99,100,100,99,99
7:24:00,100,100,100,100,100,100,100
7:25:00,100,100,100,100,100,100,100
7:26:00,100,100,100,100,100,100,100
7:27:00,100,100,100,100,100,100,100
7:28:00,99,99,99,100,100,99,99
7:29:00,100,100,100,100,100,100,100
7:30:00,100,100,100,100,100,100,100
7:31:00,100,100,100,100,100,100,100
7:32:00,100,100,100,100,100,100,100
7:33:00,99,99,99,100,100,99,99
7:34:00,100,100,100,100,100,100,100
7:35:00,100,100,100,100,100,100,100
7:36:00,100,100,100,100,100,100,100
7:37:00,100,100,100,100,100,100,100
7:38:00,99,99,99,100,100,99,99
7:39:00,99,99,99,99,99,100,99
7:40:00,100,100,100,100,100,100,100
7:41:00,100,100,100,100,100,100,100
7:42:00,100,100,100,100,100,100,100
7:43:00,99,99,99,100,100,99,99
7:44:00,100,100,100,100,100,100,100
7:45:00,100,100,100,100,100,100,100
7:46:00,100,100,100,100,100,100,100
7:47:00,100,100,100,100,100,100,100
7:48:00,99,99,99,100,100,99,99
7:49:00,100,100,100,100,100,100,100
7:50:00,100,100,100,100,100,100,100
7:51:00,100,100,100,100,100,100,100
7:52:00,100,100,100,100,100,100,100
7:53:00,99,99,99,100,100,99,99
7:54:00,100,100,100,100,100,100,100
7:55:00,100,100,100,100,100,100,100
7:56:00,100,100,100,100,100,100,100
7:57:00,100,100,100,100,100,100,100
7:58:00,99,99,99,100,100,99,99
7:59:00,100,100,100,100,100,100,100
8:00:00,100,100,100,100,100,100,100
8:01:00,100,100,100,100,100,100,100
8:02:00,100,100,100,100,100,100,100
8:03:00,99,99,99,100,100,99,99
8:04:00,100,100,100,100,100,100,100
8:05:00,100,100,100,100,100,100,100
8:06:00,100,100,100,100,100,100,100
